,id,semester,sarappd_apdc_code,attendance_status,act_composite,rec_test_plan,fafsa_ind,rec_country_of_orig,rec_eof_location,gender,major,saradap_admt_code,program,first_gen_ind,math_readiness_ind,pckg_group_ind,concentration,housing_interest,hs_name,overall_gpa,major_desc,spraddr_cnty_code,age,saradap_majr_code_conc_1,housing,final_grade,hs_state,hs_county,saradap_styp_code_2,spraddr_stat_code,col_desc,sarappd_apdc_date,rec_completed_date,hous_dep_paid,hs_city,sat_erbw,dchs_ind,sat_math,sat_total,col_state,ethnicity
1283,131422,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,m,CSCI,EO,CSCI,,N,UGONN,COND,HO,DELRAN HIGH SCHOOL,1.64,Computer Science,5,19,COND,Y,F,NJ,Burlington,F,NJ,ROWAN COLLEGE AT BURLINGTON C,2022-03-28,2022-02-18,,DELRAN,,,,0,NJ,Caucasian or White
1284,131422,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,m,CSCI,EO,CSCI,,N,UGONN,COND,HO,DELRAN HIGH SCHOOL,1.64,Computer Science,5,19,COND,Y,C,NJ,Burlington,F,NJ,ROWAN COLLEGE AT BURLINGTON C,2022-03-28,2022-02-18,,DELRAN,,,,0,NJ,Caucasian or White
1285,131422,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,Main Campus - Verified,m,CSCI,EO,CSCI,,N,UGONN,COND,HO,DELRAN HIGH SCHOOL,1.64,Computer Science,5,19,COND,Y,C-,NJ,Burlington,F,NJ,ROWAN COLLEGE AT BURLINGTON C,2022-03-28,2022-02-18,,DELRAN,,,,0,NJ,Caucasian or White
1286,131419,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGWPN,COND,,HADDON HEIGHTS HIGH SCHOOL,3.5,Health Science,7,18,COND,Y,B,NJ,Camden,F,NJ,,2022-03-21,2022-02-09,Y,HADDON HEIGHTS,520.0,,380.0,900,,Caucasian or White
1287,131419,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGWPN,COND,,HADDON HEIGHTS HIGH SCHOOL,3.5,Health Science,7,18,COND,Y,A,NJ,Camden,F,NJ,,2022-03-21,2022-02-09,Y,HADDON HEIGHTS,520.0,,380.0,900,,Caucasian or White
1288,131419,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGWPN,COND,,HADDON HEIGHTS HIGH SCHOOL,3.5,Health Science,7,18,COND,Y,B,NJ,Camden,F,NJ,,2022-03-21,2022-02-09,Y,HADDON HEIGHTS,520.0,,380.0,900,,Caucasian or White
1289,131419,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGWPN,COND,,HADDON HEIGHTS HIGH SCHOOL,3.5,Health Science,7,18,COND,Y,A,NJ,Camden,F,NJ,,2022-03-21,2022-02-09,Y,HADDON HEIGHTS,520.0,,380.0,900,,Caucasian or White
1290,131419,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGWPN,COND,,HADDON HEIGHTS HIGH SCHOOL,3.5,Health Science,7,18,COND,Y,X,NJ,Camden,F,NJ,,2022-03-21,2022-02-09,Y,HADDON HEIGHTS,520.0,,380.0,900,,Caucasian or White
1291,131418,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENSC,FR,ENVL_BS,,N,UGONN,COND,HO,GATEWAY REGIONAL HIGH SCHOOL,2.85,Environmental Science,15,18,COND,Y,C,NJ,Gloucester,F,NJ,,2022-03-27,2022-01-30,,WOODBURY HEIGHTS,,,,0,,Caucasian or White
1292,131418,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENSC,FR,ENVL_BS,,N,UGONN,COND,HO,GATEWAY REGIONAL HIGH SCHOOL,2.85,Environmental Science,15,18,COND,Y,B-,NJ,Gloucester,F,NJ,,2022-03-27,2022-01-30,,WOODBURY HEIGHTS,,,,0,,Caucasian or White
1293,131418,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENSC,FR,ENVL_BS,,N,UGONN,COND,HO,GATEWAY REGIONAL HIGH SCHOOL,2.85,Environmental Science,15,18,COND,Y,A-,NJ,Gloucester,F,NJ,,2022-03-27,2022-01-30,,WOODBURY HEIGHTS,,,,0,,Caucasian or White
1294,131418,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENSC,FR,ENVL_BS,,N,UGONN,COND,HO,GATEWAY REGIONAL HIGH SCHOOL,2.85,Environmental Science,15,18,COND,Y,B,NJ,Gloucester,F,NJ,,2022-03-27,2022-01-30,,WOODBURY HEIGHTS,,,,0,,Caucasian or White
1295,131418,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENSC,FR,ENVL_BS,,N,UGONN,COND,HO,GATEWAY REGIONAL HIGH SCHOOL,2.85,Environmental Science,15,18,COND,Y,X,NJ,Gloucester,F,NJ,,2022-03-27,2022-01-30,,WOODBURY HEIGHTS,,,,0,,Caucasian or White
1296,131416,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,ENSC,FR,ENVL_BS,,Y,UGONN,GENE,HO,NORTHERN BURLINGTON CO HIGH,3.19,Environmental Science,5,18,COND,Y,B,NJ,Burlington,F,NJ,,2022-03-06,2022-01-24,,COLUMBUS,,,,0,,Caucasian or White
1297,131416,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,ENSC,FR,ENVL_BS,,Y,UGONN,GENE,HO,NORTHERN BURLINGTON CO HIGH,3.19,Environmental Science,5,18,COND,Y,B+,NJ,Burlington,F,NJ,,2022-03-06,2022-01-24,,COLUMBUS,,,,0,,Caucasian or White
1298,131416,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,ENSC,FR,ENVL_BS,,Y,UGONN,GENE,HO,NORTHERN BURLINGTON CO HIGH,3.19,Environmental Science,5,18,COND,Y,B+,NJ,Burlington,F,NJ,,2022-03-06,2022-01-24,,COLUMBUS,,,,0,,Caucasian or White
1299,131416,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,ENSC,FR,ENVL_BS,,Y,UGONN,GENE,HO,NORTHERN BURLINGTON CO HIGH,3.19,Environmental Science,5,18,COND,Y,B-,NJ,Burlington,F,NJ,,2022-03-06,2022-01-24,,COLUMBUS,,,,0,,Caucasian or White
1300,131416,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,ENSC,FR,ENVL_BS,,Y,UGONN,GENE,HO,NORTHERN BURLINGTON CO HIGH,3.19,Environmental Science,5,18,COND,Y,B,NJ,Burlington,F,NJ,,2022-03-06,2022-01-24,,COLUMBUS,,,,0,,Caucasian or White
1301,131415,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,Y,UGONN,COND,HO,SPARTA HIGH SCHOOL,2.75,Health Science,37,18,COND,Y,C,NJ,Sussex,F,NJ,,2022-04-24,2022-01-14,,SPARTA,,,,0,,Caucasian or White
1302,131415,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,Y,UGONN,COND,HO,SPARTA HIGH SCHOOL,2.75,Health Science,37,18,COND,Y,B,NJ,Sussex,F,NJ,,2022-04-24,2022-01-14,,SPARTA,,,,0,,Caucasian or White
1303,131415,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,Y,UGONN,COND,HO,SPARTA HIGH SCHOOL,2.75,Health Science,37,18,COND,Y,B,NJ,Sussex,F,NJ,,2022-04-24,2022-01-14,,SPARTA,,,,0,,Caucasian or White
1304,131415,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,Y,UGONN,COND,HO,SPARTA HIGH SCHOOL,2.75,Health Science,37,18,COND,Y,B,NJ,Sussex,F,NJ,,2022-04-24,2022-01-14,,SPARTA,,,,0,,Caucasian or White
1305,131410,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENVL,FR,BUSN-BS,,N,UGONN,MGMT,HO,CRANFORD HIGH SCHOOL,3.58,Business Studies,39,18,COND,Y,B,NJ,Union,F,NJ,,2022-04-14,2021-11-30,,CRANFORD,,,,0,,Caucasian or White
1306,131410,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENVL,FR,BUSN-BS,,N,UGONN,MGMT,HO,CRANFORD HIGH SCHOOL,3.58,Business Studies,39,18,COND,Y,A,NJ,Union,F,NJ,,2022-04-14,2021-11-30,,CRANFORD,,,,0,,Caucasian or White
1307,131410,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENVL,FR,BUSN-BS,,N,UGONN,MGMT,HO,CRANFORD HIGH SCHOOL,3.58,Business Studies,39,18,COND,Y,A,NJ,Union,F,NJ,,2022-04-14,2021-11-30,,CRANFORD,,,,0,,Caucasian or White
1308,131410,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENVL,FR,BUSN-BS,,N,UGONN,MGMT,HO,CRANFORD HIGH SCHOOL,3.58,Business Studies,39,18,COND,Y,B+,NJ,Union,F,NJ,,2022-04-14,2021-11-30,,CRANFORD,,,,0,,Caucasian or White
1309,131410,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,ENVL,FR,BUSN-BS,,N,UGONN,MGMT,HO,CRANFORD HIGH SCHOOL,3.58,Business Studies,39,18,COND,Y,X,NJ,Union,F,NJ,,2022-04-14,2021-11-30,,CRANFORD,,,,0,,Caucasian or White
1310,131403,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,FGNN: Graduate school,Y,UGONN,GENE,HO,CAMDEN COUNTY TECH SCHOOL,3.85,Computer Science,7,18,COND,Y,A,NJ,Camden,F,NJ,,2022-04-03,2022-03-17,,SICKLERVILLE,390.0,,410.0,800,,Black or African American
1311,131403,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,FGNN: Graduate school,Y,UGONN,GENE,HO,CAMDEN COUNTY TECH SCHOOL,3.85,Computer Science,7,18,COND,Y,A-,NJ,Camden,F,NJ,,2022-04-03,2022-03-17,,SICKLERVILLE,390.0,,410.0,800,,Black or African American
1312,131403,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,FGNN: Graduate school,Y,UGONN,GENE,HO,CAMDEN COUNTY TECH SCHOOL,3.85,Computer Science,7,18,COND,Y,A,NJ,Camden,F,NJ,,2022-04-03,2022-03-17,,SICKLERVILLE,390.0,,410.0,800,,Black or African American
1313,131403,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,CSCI,FR,CSCI,FGNN: Graduate school,Y,UGONN,GENE,HO,CAMDEN COUNTY TECH SCHOOL,3.85,Computer Science,7,18,COND,Y,A-,NJ,Camden,F,NJ,,2022-04-03,2022-03-17,,SICKLERVILLE,390.0,,410.0,800,,Black or African American
1314,131388,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,ENSC,FR,CRIM,FGNY: High School diploma or GED,Y,UGONN,FORE,HO,BURLINGTON CO. INST. OF TECH,3.27,Criminal Justice,5,18,COND,Y,C+,NJ,Burlington,F,NJ,,2022-02-06,2021-11-22,Y,MOUNT HOLLY,540.0,,470.0,1010,,Caucasian or White
1315,131388,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,ENSC,FR,CRIM,FGNY: High School diploma or GED,Y,UGONN,FORE,HO,BURLINGTON CO. INST. OF TECH,3.27,Criminal Justice,5,18,COND,Y,C+,NJ,Burlington,F,NJ,,2022-02-06,2021-11-22,Y,MOUNT HOLLY,540.0,,470.0,1010,,Caucasian or White
1316,131388,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,ENSC,FR,CRIM,FGNY: High School diploma or GED,Y,UGONN,FORE,HO,BURLINGTON CO. INST. OF TECH,3.27,Criminal Justice,5,18,COND,Y,A,NJ,Burlington,F,NJ,,2022-02-06,2021-11-22,Y,MOUNT HOLLY,540.0,,470.0,1010,,Caucasian or White
1317,131388,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,ENSC,FR,CRIM,FGNY: High School diploma or GED,Y,UGONN,FORE,HO,BURLINGTON CO. INST. OF TECH,3.27,Criminal Justice,5,18,COND,Y,A,NJ,Burlington,F,NJ,,2022-02-06,2021-11-22,Y,MOUNT HOLLY,540.0,,470.0,1010,,Caucasian or White
1318,131388,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,ENSC,FR,CRIM,FGNY: High School diploma or GED,Y,UGONN,FORE,HO,BURLINGTON CO. INST. OF TECH,3.27,Criminal Justice,5,18,COND,Y,A-,NJ,Burlington,F,NJ,,2022-02-06,2021-11-22,Y,MOUNT HOLLY,540.0,,470.0,1010,,Caucasian or White
1319,131364,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,BCMB,FR,BCMB,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,,MATAWAN REGIONAL HIGH SCHOOL,3.85,Biochemistry Molecular Biology,25,18,COND,Y,A-,NJ,Monmouth,F,NJ,,2022-04-23,2021-12-14,,ABERDEEN,550.0,,540.0,1090,,Caucasian or White
1320,131364,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,BCMB,FR,BCMB,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,,MATAWAN REGIONAL HIGH SCHOOL,3.85,Biochemistry Molecular Biology,25,18,COND,Y,A-,NJ,Monmouth,F,NJ,,2022-04-23,2021-12-14,,ABERDEEN,550.0,,540.0,1090,,Caucasian or White
1321,131364,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,BCMB,FR,BCMB,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,,MATAWAN REGIONAL HIGH SCHOOL,3.85,Biochemistry Molecular Biology,25,18,COND,Y,A,NJ,Monmouth,F,NJ,,2022-04-23,2021-12-14,,ABERDEEN,550.0,,540.0,1090,,Caucasian or White
1322,131364,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,BCMB,FR,BCMB,FGNN: Graduated from college: Bachelors degree,Y,UGONN,GENE,,MATAWAN REGIONAL HIGH SCHOOL,3.85,Biochemistry Molecular Biology,25,18,COND,Y,A,NJ,Monmouth,F,NJ,,2022-04-23,2021-12-14,,ABERDEEN,550.0,,540.0,1090,,Caucasian or White
1323,131361,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,CLIFTON HIGH SCHOOL,3.83,Health Science,31,18,COND,Y,A,NJ,Passaic,F,NJ,,2022-03-06,2021-11-19,,CLIFTON,,,490.0,0,,Caucasian or White
1324,131361,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,CLIFTON HIGH SCHOOL,3.83,Health Science,31,18,COND,Y,B+,NJ,Passaic,F,NJ,,2022-03-06,2021-11-19,,CLIFTON,,,490.0,0,,Caucasian or White
1325,131361,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,CLIFTON HIGH SCHOOL,3.83,Health Science,31,18,COND,Y,A,NJ,Passaic,F,NJ,,2022-03-06,2021-11-19,,CLIFTON,,,490.0,0,,Caucasian or White
1326,131361,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,N,UGONN,COND,HO,CLIFTON HIGH SCHOOL,3.83,Health Science,31,18,COND,Y,A,NJ,Passaic,F,NJ,,2022-03-06,2021-11-19,,CLIFTON,,,490.0,0,,Caucasian or White
1327,131356,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,EXSC,FR,BUSN-BA,,N,UGONN,GENE,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.95,Business Studies,29,18,COND,Y,A-,NJ,Ocean,F,NJ,,2022-01-30,2021-11-18,Y,MANAHAWKIN,,,,0,,Asian
1328,131356,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,EXSC,FR,BUSN-BA,,N,UGONN,GENE,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.95,Business Studies,29,18,COND,Y,B-,NJ,Ocean,F,NJ,,2022-01-30,2021-11-18,Y,MANAHAWKIN,,,,0,,Asian
1329,131356,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,EXSC,FR,BUSN-BA,,N,UGONN,GENE,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.95,Business Studies,29,18,COND,Y,B-,NJ,Ocean,F,NJ,,2022-01-30,2021-11-18,Y,MANAHAWKIN,,,,0,,Asian
1330,131356,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,EXSC,FR,BUSN-BA,,N,UGONN,GENE,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.95,Business Studies,29,18,COND,Y,B-,NJ,Ocean,F,NJ,,2022-01-30,2021-11-18,Y,MANAHAWKIN,,,,0,,Asian
1331,131356,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,EXSC,FR,BUSN-BA,,N,UGONN,GENE,HO,SOUTHERN REGIONAL HIGH SCHOOL,2.95,Business Studies,29,18,COND,Y,X,NJ,Ocean,F,NJ,,2022-01-30,2021-11-18,Y,MANAHAWKIN,,,,0,,Asian
1332,131349,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,UGONN,GENE,HO,WEST DEPTFORD HIGH SCHOOL,4.0,Biology,15,19,COND,Y,A,NJ,Gloucester,F,NJ,,2022-04-23,2021-11-17,,WESTVILLE,,,,0,,Caucasian or White
1333,131349,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,UGONN,GENE,HO,WEST DEPTFORD HIGH SCHOOL,4.0,Biology,15,19,COND,Y,P,NJ,Gloucester,F,NJ,,2022-04-23,2021-11-17,,WESTVILLE,,,,0,,Caucasian or White
1334,131349,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,UGONN,GENE,HO,WEST DEPTFORD HIGH SCHOOL,4.0,Biology,15,19,COND,Y,A,NJ,Gloucester,F,NJ,,2022-04-23,2021-11-17,,WESTVILLE,,,,0,,Caucasian or White
1335,131349,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,UGONN,GENE,HO,WEST DEPTFORD HIGH SCHOOL,4.0,Biology,15,19,COND,Y,A,NJ,Gloucester,F,NJ,,2022-04-23,2021-11-17,,WESTVILLE,,,,0,,Caucasian or White
1336,131349,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,f,BIOL,FR,BIOL-BS,,Y,UGONN,GENE,HO,WEST DEPTFORD HIGH SCHOOL,4.0,Biology,15,19,COND,Y,A,NJ,Gloucester,F,NJ,,2022-04-23,2021-11-17,,WESTVILLE,,,,0,,Caucasian or White
1337,131348,fall,IE,ft,,I will NOT submit SAT or ACT scores,,,,f,MARS,FR,MARS-BS,,N,,COND,HO,INDIAN HILLS HIGH SCHOOL,3.6,Marine Science,3,19,COND,Y,A-,NJ,Bergen,F,NJ,,2022-02-04,2021-11-17,Y,OAKLAND,,,,0,,Caucasian or White
1338,131348,fall,IE,ft,,I will NOT submit SAT or ACT scores,,,,f,MARS,FR,MARS-BS,,N,,COND,HO,INDIAN HILLS HIGH SCHOOL,3.6,Marine Science,3,19,COND,Y,A,NJ,Bergen,F,NJ,,2022-02-04,2021-11-17,Y,OAKLAND,,,,0,,Caucasian or White
1339,131348,fall,IE,ft,,I will NOT submit SAT or ACT scores,,,,f,MARS,FR,MARS-BS,,N,,COND,HO,INDIAN HILLS HIGH SCHOOL,3.6,Marine Science,3,19,COND,Y,B-,NJ,Bergen,F,NJ,,2022-02-04,2021-11-17,Y,OAKLAND,,,,0,,Caucasian or White
1340,131348,fall,IE,ft,,I will NOT submit SAT or ACT scores,,,,f,MARS,FR,MARS-BS,,N,,COND,HO,INDIAN HILLS HIGH SCHOOL,3.6,Marine Science,3,19,COND,Y,A,NJ,Bergen,F,NJ,,2022-02-04,2021-11-17,Y,OAKLAND,,,,0,,Caucasian or White
1341,131348,fall,IE,ft,,I will NOT submit SAT or ACT scores,,,,f,MARS,FR,MARS-BS,,N,,COND,HO,INDIAN HILLS HIGH SCHOOL,3.6,Marine Science,3,19,COND,Y,X,NJ,Bergen,F,NJ,,2022-02-04,2021-11-17,Y,OAKLAND,,,,0,,Caucasian or White
1342,131346,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,2.93,Marine Science,11,18,COND,Y,B+,NJ,Cumberland,F,NJ,,2022-01-31,2021-12-17,Y,MILLVILLE,,,,0,,Hispanic or Latino
1343,131346,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,2.93,Marine Science,11,18,COND,Y,B-,NJ,Cumberland,F,NJ,,2022-01-31,2021-12-17,Y,MILLVILLE,,,,0,,Hispanic or Latino
1344,131346,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,2.93,Marine Science,11,18,COND,Y,B,NJ,Cumberland,F,NJ,,2022-01-31,2021-12-17,Y,MILLVILLE,,,,0,,Hispanic or Latino
1345,131346,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,2.93,Marine Science,11,18,COND,Y,B-,NJ,Cumberland,F,NJ,,2022-01-31,2021-12-17,Y,MILLVILLE,,,,0,,Hispanic or Latino
1346,131346,fall,IE,ft,,I will submit SAT or ACT scores,Y,,,m,MARS,FR,MARS-BS,,N,UGONN,COND,HO,MILLVILLE SENIOR HIGH,2.93,Marine Science,11,18,COND,Y,X,NJ,Cumberland,F,NJ,,2022-01-31,2021-12-17,Y,MILLVILLE,,,,0,,Hispanic or Latino
1347,131345,fall,IE,ft,19.0,I will submit SAT or ACT scores,Y,,,m,CHEM,SP,CHEM-BS,,Y,UGONN,GENE,HO,WEST MILFORD TWP. HIGH SCHOOL,1.93,Chemistry,31,18,COND,Y,C+,NJ,Passaic,F,NJ,,2022-03-03,2021-12-10,Y,WEST MILFORD,,,,0,,Caucasian or White
1348,131345,fall,IE,ft,19.0,I will submit SAT or ACT scores,Y,,,m,CHEM,SP,CHEM-BS,,Y,UGONN,GENE,HO,WEST MILFORD TWP. HIGH SCHOOL,1.93,Chemistry,31,18,COND,Y,C,NJ,Passaic,F,NJ,,2022-03-03,2021-12-10,Y,WEST MILFORD,,,,0,,Caucasian or White
1349,131345,fall,IE,ft,19.0,I will submit SAT or ACT scores,Y,,,m,CHEM,SP,CHEM-BS,,Y,UGONN,GENE,HO,WEST MILFORD TWP. HIGH SCHOOL,1.93,Chemistry,31,18,COND,Y,C-,NJ,Passaic,F,NJ,,2022-03-03,2021-12-10,Y,WEST MILFORD,,,,0,,Caucasian or White
1350,131345,fall,IE,ft,19.0,I will submit SAT or ACT scores,Y,,,m,CHEM,SP,CHEM-BS,,Y,UGONN,GENE,HO,WEST MILFORD TWP. HIGH SCHOOL,1.93,Chemistry,31,18,COND,Y,C-,NJ,Passaic,F,NJ,,2022-03-03,2021-12-10,Y,WEST MILFORD,,,,0,,Caucasian or White
1351,131340,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,Y,UGONN,COND,HO,MAINLAND REGIONAL HIGH SCHOOL,3.33,Health Science,1,18,COND,,B,NJ,Atlantic,F,NJ,,2022-04-03,2022-03-04,,LINWOOD,390.0,,520.0,910,,Hispanic or Latino
1352,131340,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,Y,UGONN,COND,HO,MAINLAND REGIONAL HIGH SCHOOL,3.33,Health Science,1,18,COND,,B,NJ,Atlantic,F,NJ,,2022-04-03,2022-03-04,,LINWOOD,390.0,,520.0,910,,Hispanic or Latino
1353,131340,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,Y,UGONN,COND,HO,MAINLAND REGIONAL HIGH SCHOOL,3.33,Health Science,1,18,COND,,A,NJ,Atlantic,F,NJ,,2022-04-03,2022-03-04,,LINWOOD,390.0,,520.0,910,,Hispanic or Latino
1354,131340,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,f,HLSC,FR,HLTH-BS,,Y,UGONN,COND,HO,MAINLAND REGIONAL HIGH SCHOOL,3.33,Health Science,1,18,COND,,B+,NJ,Atlantic,F,NJ,,2022-04-03,2022-03-04,,LINWOOD,390.0,,520.0,910,,Hispanic or Latino
1355,131336,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduated from college: Bachelors degree,Y,UGWPN,COND,,BUENA RHS,1.86,Exercise Science,11,17,COND,,F,NJ,Atlantic,F,NJ,,2022-03-10,2021-11-16,,BUENA,,,,0,,Caucasian or White
1356,131336,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduated from college: Bachelors degree,Y,UGWPN,COND,,BUENA RHS,1.86,Exercise Science,11,17,COND,,C+,NJ,Atlantic,F,NJ,,2022-03-10,2021-11-16,,BUENA,,,,0,,Caucasian or White
1357,131336,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduated from college: Bachelors degree,Y,UGWPN,COND,,BUENA RHS,1.86,Exercise Science,11,17,COND,,B-,NJ,Atlantic,F,NJ,,2022-03-10,2021-11-16,,BUENA,,,,0,,Caucasian or White
1358,131336,fall,IE,ft,,I will NOT submit SAT or ACT scores,Y,,,m,EXSC,FR,EXSC-BS,FGNN: Graduated from college: Bachelors degree,Y,UGWPN,COND,,BUENA RHS,1.86,Exercise Science,11,17,COND,,D+,NJ,Atlantic,F,NJ,,2022-03-10,2021-11-16,,BUENA,,,,0,,Caucasian or White
1359,131325,fall,IE,ft,,I will NOT submit SAT or ACT scores,,,,f,EXSC,FR,EXSC-BS,,N,,COND,HO,OAKCREST HIGH SCHOOL,3.33,Exercise Science,1,18,COND,Y,A,NJ,Atlantic,F,NJ,SETON HALL UNIVERSITY,2022-06-12,2021-11-16,Y,MAYS LANDING,460.0,,420.0,880,NJ,Caucasian or White
1360,131325,fall,IE,ft,,I will NOT submit SAT or ACT scores,,,,f,EXSC,FR,EXSC-BS,,N,,COND,HO,OAKCREST HIGH SCHOOL,3.33,Exercise Science,1,18,COND,Y,A,NJ,Atlantic,F,NJ,SETON HALL UNIVERSITY,2022-06-12,2021-11-16,Y,MAYS LANDING,460.0,,420.0,880,NJ,Caucasian or White
1361,131325,fall,IE,ft,,I will NOT submit SAT or ACT scores,,,,f,EXSC,FR,EXSC-BS,,N,,COND,HO,OAKCREST HIGH SCHOOL,3.33,Exercise Science,1,18,COND,Y,C,NJ,Atlantic,F,NJ,SETON HALL UNIVERSITY,2022-06-12,2021-11-16,Y,MAYS LANDING,460.0,,420.0,880,NJ,Caucasian or White
